state,zip,phone,mc,score,sample,stateavg
CA,92663,9496458600,SCIP-CARD-2,96%,117 patients,CA_SCIP-CARD-2
CA,92663,9496458600,SCIP-INF-1,98%,551 patients,CA_SCIP-INF-1
CA,92663,9496458600,SCIP-INF-2,98%,563 patients,CA_SCIP-INF-2
CA,92663,9496458600,SCIP-INF-3,94%,524 patients,CA_SCIP-INF-3
CA,92663,9496458600,SCIP-INF-4,99%,181 patients,CA_SCIP-INF-4
CA,92663,9496458600,SCIP-INF-6,100%,775 patients,CA_SCIP-INF-6
CA,92663,9496458600,SCIP-VTE-1,88%,261 patients,CA_SCIP-VTE-1
CA,92663,9496458600,SCIP-VTE-2,86%,261 patients,CA_SCIP-VTE-2
CA,95969,5308779361,AMI-1,93%,44 patients,CA_AMI-1
CA,95969,5308779361,AMI-2,100%,26 patients,CA_AMI-2
CA,95969,5308779361,AMI-3,100%,6 patients,CA_AMI-3
CA,95969,5308779361,AMI-4,100%,5 patients,CA_AMI-4
CA,95969,5308779361,AMI-5,100%,30 patients,CA_AMI-5
CA,95969,5308779361,AMI-7A,,0 patients,CA_AMI-7A
CA,95969,5308779361,AMI-8A,,0 patients,CA_AMI-8A
CA,95969,5308779361,HF-1,92%,49 patients,CA_HF-1
CA,95969,5308779361,HF-2,100%,70 patients,CA_HF-2
CA,95969,5308779361,HF-3,88%,25 patients,CA_HF-3
CA,95969,5308779361,HF-4,100%,13 patients,CA_HF-4
CA,95969,5308779361,PN-2,99%,151 patients,CA_PN-2
CA,95969,5308779361,PN-3B,93%,169 patients,CA_PN-3B
CA,95969,5308779361,PN-4,100%,48 patients,CA_PN-4
CA,95969,5308779361,PN-5C,97%,147 patients,CA_PN-5C
CA,95969,5308779361,PN-6,82%,117 patients,CA_PN-6
CA,95969,5308779361,PN-7,97%,120 patients,CA_PN-7
CA,95969,5308779361,SCIP-CARD-2,90%,39 patients,CA_SCIP-CARD-2
CA,95969,5308779361,SCIP-INF-1,97%,217 patients,CA_SCIP-INF-1
CA,95969,5308779361,SCIP-INF-2,99%,219 patients,CA_SCIP-INF-2
CA,95969,5308779361,SCIP-INF-3,95%,210 patients,CA_SCIP-INF-3
CA,95969,5308779361,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,95969,5308779361,SCIP-INF-6,100%,309 patients,CA_SCIP-INF-6
CA,95969,5308779361,SCIP-VTE-1,97%,145 patients,CA_SCIP-VTE-1
CA,95969,5308779361,SCIP-VTE-2,97%,144 patients,CA_SCIP-VTE-2
CA,92801,7147741450,AMI-1,100%,223 patients,CA_AMI-1
CA,92801,7147741450,AMI-2,99%,264 patients,CA_AMI-2
CA,92801,7147741450,AMI-3,100%,31 patients,CA_AMI-3
CA,92801,7147741450,AMI-4,100%,53 patients,CA_AMI-4
CA,92801,7147741450,AMI-5,98%,256 patients,CA_AMI-5
CA,92801,7147741450,AMI-7A,0%,1 patients,CA_AMI-7A
CA,92801,7147741450,AMI-8A,92%,24 patients,CA_AMI-8A
CA,92801,7147741450,HF-1,87%,352 patients,CA_HF-1
CA,92801,7147741450,HF-2,99%,418 patients,CA_HF-2
CA,92801,7147741450,HF-3,92%,154 patients,CA_HF-3
CA,92801,7147741450,HF-4,100%,61 patients,CA_HF-4
CA,92801,7147741450,PN-2,91%,260 patients,CA_PN-2
CA,92801,7147741450,PN-3B,99%,302 patients,CA_PN-3B
CA,92801,7147741450,PN-4,100%,69 patients,CA_PN-4
CA,92801,7147741450,PN-5C,98%,279 patients,CA_PN-5C
CA,92801,7147741450,PN-6,96%,185 patients,CA_PN-6
CA,92801,7147741450,PN-7,91%,177 patients,CA_PN-7
CA,92801,7147741450,SCIP-CARD-2,80%,65 patients,CA_SCIP-CARD-2
CA,92801,7147741450,SCIP-INF-1,95%,359 patients,CA_SCIP-INF-1
CA,92801,7147741450,SCIP-INF-2,93%,362 patients,CA_SCIP-INF-2
CA,92801,7147741450,SCIP-INF-3,81%,340 patients,CA_SCIP-INF-3
CA,92801,7147741450,SCIP-INF-4,85%,110 patients,CA_SCIP-INF-4
CA,92801,7147741450,SCIP-INF-6,100%,547 patients,CA_SCIP-INF-6
CA,92801,7147741450,SCIP-VTE-1,85%,181 patients,CA_SCIP-VTE-1
CA,92801,7147741450,SCIP-VTE-2,80%,181 patients,CA_SCIP-VTE-2
CA,94110,4152068000,AMI-1,100%,105 patients,CA_AMI-1
CA,94110,4152068000,AMI-2,100%,92 patients,CA_AMI-2
CA,94110,4152068000,AMI-3,100%,33 patients,CA_AMI-3
CA,94110,4152068000,AMI-4,98%,43 patients,CA_AMI-4
CA,94110,4152068000,AMI-5,98%,88 patients,CA_AMI-5
CA,94110,4152068000,AMI-7A,,0 patients,CA_AMI-7A
CA,94110,4152068000,AMI-8A,77%,22 patients,CA_AMI-8A
CA,94110,4152068000,HF-1,88%,241 patients,CA_HF-1
CA,94110,4152068000,HF-2,100%,265 patients,CA_HF-2
CA,94110,4152068000,HF-3,98%,160 patients,CA_HF-3
CA,94110,4152068000,HF-4,98%,129 patients,CA_HF-4
CA,94110,4152068000,PN-2,95%,55 patients,CA_PN-2
CA,94110,4152068000,PN-3B,78%,130 patients,CA_PN-3B
CA,94110,4152068000,PN-4,98%,124 patients,CA_PN-4
CA,94110,4152068000,PN-5C,83%,180 patients,CA_PN-5C
CA,94110,4152068000,PN-6,80%,95 patients,CA_PN-6
CA,94110,4152068000,PN-7,89%,74 patients,CA_PN-7
CA,94110,4152068000,SCIP-CARD-2,91%,35 patients,CA_SCIP-CARD-2
CA,94110,4152068000,SCIP-INF-1,98%,180 patients,CA_SCIP-INF-1
CA,94110,4152068000,SCIP-INF-2,98%,186 patients,CA_SCIP-INF-2
CA,94110,4152068000,SCIP-INF-3,88%,173 patients,CA_SCIP-INF-3
CA,94110,4152068000,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,94110,4152068000,SCIP-INF-6,100%,291 patients,CA_SCIP-INF-6
CA,94110,4152068000,SCIP-VTE-1,98%,206 patients,CA_SCIP-VTE-1
CA,94110,4152068000,SCIP-VTE-2,99%,205 patients,CA_SCIP-VTE-2
CA,92843,7145375160,AMI-1,100%,91 patients,CA_AMI-1
CA,92843,7145375160,AMI-2,98%,48 patients,CA_AMI-2
CA,92843,7145375160,AMI-3,100%,12 patients,CA_AMI-3
CA,92843,7145375160,AMI-4,100%,11 patients,CA_AMI-4
CA,92843,7145375160,AMI-5,100%,53 patients,CA_AMI-5
CA,92843,7145375160,AMI-7A,,0 patients,CA_AMI-7A
CA,92843,7145375160,AMI-8A,,0 patients,CA_AMI-8A
CA,92843,7145375160,HF-1,100%,86 patients,CA_HF-1
CA,92843,7145375160,HF-2,100%,114 patients,CA_HF-2
CA,92843,7145375160,HF-3,100%,33 patients,CA_HF-3
CA,92843,7145375160,HF-4,100%,16 patients,CA_HF-4
CA,92843,7145375160,PN-2,98%,153 patients,CA_PN-2
CA,92843,7145375160,PN-3B,96%,162 patients,CA_PN-3B
CA,92843,7145375160,PN-4,100%,18 patients,CA_PN-4
CA,92843,7145375160,PN-5C,98%,156 patients,CA_PN-5C
CA,92843,7145375160,PN-6,95%,42 patients,CA_PN-6
CA,92843,7145375160,PN-7,98%,104 patients,CA_PN-7
CA,92843,7145375160,SCIP-CARD-2,100%,22 patients,CA_SCIP-CARD-2
CA,92843,7145375160,SCIP-INF-1,99%,139 patients,CA_SCIP-INF-1
CA,92843,7145375160,SCIP-INF-2,100%,139 patients,CA_SCIP-INF-2
CA,92843,7145375160,SCIP-INF-3,99%,136 patients,CA_SCIP-INF-3
CA,92843,7145375160,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,92843,7145375160,SCIP-INF-6,100%,256 patients,CA_SCIP-INF-6
CA,92843,7145375160,SCIP-VTE-1,98%,112 patients,CA_SCIP-VTE-1
CA,92843,7145375160,SCIP-VTE-2,98%,112 patients,CA_SCIP-VTE-2
CA,91767,9098659500,AMI-1,98%,193 patients,CA_AMI-1
CA,91767,9098659500,AMI-2,97%,199 patients,CA_AMI-2
CA,91767,9098659500,AMI-3,100%,40 patients,CA_AMI-3
CA,91767,9098659500,AMI-4,100%,64 patients,CA_AMI-4
CA,91767,9098659500,AMI-5,100%,192 patients,CA_AMI-5
CA,91767,9098659500,AMI-7A,,0 patients,CA_AMI-7A
CA,91767,9098659500,AMI-8A,100%,63 patients,CA_AMI-8A
CA,91767,9098659500,HF-1,92%,404 patients,CA_HF-1
CA,91767,9098659500,HF-2,99%,506 patients,CA_HF-2
CA,91767,9098659500,HF-3,94%,179 patients,CA_HF-3
CA,91767,9098659500,HF-4,99%,88 patients,CA_HF-4
CA,91767,9098659500,PN-2,92%,197 patients,CA_PN-2
CA,91767,9098659500,PN-3B,96%,174 patients,CA_PN-3B
CA,91767,9098659500,PN-4,97%,36 patients,CA_PN-4
CA,91767,9098659500,PN-5C,97%,201 patients,CA_PN-5C
CA,91767,9098659500,PN-6,93%,116 patients,CA_PN-6
CA,91767,9098659500,PN-7,91%,146 patients,CA_PN-7
CA,91767,9098659500,SCIP-CARD-2,94%,97 patients,CA_SCIP-CARD-2
CA,91767,9098659500,SCIP-INF-1,94%,580 patients,CA_SCIP-INF-1
CA,91767,9098659500,SCIP-INF-2,99%,578 patients,CA_SCIP-INF-2
CA,91767,9098659500,SCIP-INF-3,88%,549 patients,CA_SCIP-INF-3
CA,91767,9098659500,SCIP-INF-4,86%,139 patients,CA_SCIP-INF-4
CA,91767,9098659500,SCIP-INF-6,100%,822 patients,CA_SCIP-INF-6
CA,91767,9098659500,SCIP-VTE-1,92%,344 patients,CA_SCIP-VTE-1
CA,91767,9098659500,SCIP-VTE-2,85%,342 patients,CA_SCIP-VTE-2
CA,93401,8055435353,AMI-1,100%,46 patients,CA_AMI-1
CA,93401,8055435353,AMI-2,100%,156 patients,CA_AMI-2
CA,93401,8055435353,AMI-3,100%,16 patients,CA_AMI-3
CA,93401,8055435353,AMI-4,100%,39 patients,CA_AMI-4
CA,93401,8055435353,AMI-5,100%,151 patients,CA_AMI-5
CA,93401,8055435353,AMI-7A,,0 patients,CA_AMI-7A
CA,93401,8055435353,AMI-8A,100%,11 patients,CA_AMI-8A
CA,93401,8055435353,HF-1,100%,79 patients,CA_HF-1
CA,93401,8055435353,HF-2,98%,92 patients,CA_HF-2
CA,93401,8055435353,HF-3,100%,29 patients,CA_HF-3
CA,93401,8055435353,HF-4,100%,8 patients,CA_HF-4
CA,93401,8055435353,PN-2,91%,126 patients,CA_PN-2
CA,93401,8055435353,PN-3B,98%,146 patients,CA_PN-3B
CA,93401,8055435353,PN-4,100%,9 patients,CA_PN-4
CA,93401,8055435353,PN-5C,98%,125 patients,CA_PN-5C
CA,93401,8055435353,PN-6,94%,84 patients,CA_PN-6
CA,93401,8055435353,PN-7,88%,76 patients,CA_PN-7
CA,93401,8055435353,SCIP-CARD-2,100%,84 patients,CA_SCIP-CARD-2
CA,93401,8055435353,SCIP-INF-1,99%,370 patients,CA_SCIP-INF-1
CA,93401,8055435353,SCIP-INF-2,99%,370 patients,CA_SCIP-INF-2
CA,93401,8055435353,SCIP-INF-3,97%,363 patients,CA_SCIP-INF-3
CA,93401,8055435353,SCIP-INF-4,97%,116 patients,CA_SCIP-INF-4
CA,93401,8055435353,SCIP-INF-6,100%,492 patients,CA_SCIP-INF-6
CA,93401,8055435353,SCIP-VTE-1,88%,119 patients,CA_SCIP-VTE-1
CA,93401,8055435353,SCIP-VTE-2,88%,119 patients,CA_SCIP-VTE-2
CA,92118,6194356251,AMI-1,100%,7 patients,CA_AMI-1
CA,92118,6194356251,AMI-2,100%,2 patients,CA_AMI-2
CA,92118,6194356251,AMI-3,,0 patients,CA_AMI-3
CA,92118,6194356251,AMI-4,,0 patients,CA_AMI-4
CA,92118,6194356251,AMI-5,100%,2 patients,CA_AMI-5
CA,92118,6194356251,AMI-7A,,0 patients,CA_AMI-7A
CA,92118,6194356251,AMI-8A,,0 patients,CA_AMI-8A
CA,92118,6194356251,HF-1,93%,44 patients,CA_HF-1
CA,92118,6194356251,HF-2,98%,54 patients,CA_HF-2
CA,92118,6194356251,HF-3,100%,22 patients,CA_HF-3
CA,92118,6194356251,HF-4,100%,9 patients,CA_HF-4
CA,92118,6194356251,PN-2,86%,57 patients,CA_PN-2
CA,92118,6194356251,PN-3B,97%,60 patients,CA_PN-3B
CA,92118,6194356251,PN-4,88%,16 patients,CA_PN-4
CA,92118,6194356251,PN-5C,98%,56 patients,CA_PN-5C
CA,92118,6194356251,PN-6,87%,52 patients,CA_PN-6
CA,92118,6194356251,PN-7,85%,40 patients,CA_PN-7
CA,92118,6194356251,SCIP-CARD-2,97%,148 patients,CA_SCIP-CARD-2
CA,92118,6194356251,SCIP-INF-1,98%,1052 patients,CA_SCIP-INF-1
CA,92118,6194356251,SCIP-INF-2,98%,1051 patients,CA_SCIP-INF-2
CA,92118,6194356251,SCIP-INF-3,98%,1046 patients,CA_SCIP-INF-3
CA,92118,6194356251,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,92118,6194356251,SCIP-INF-6,100%,1101 patients,CA_SCIP-INF-6
CA,92118,6194356251,SCIP-VTE-1,98%,445 patients,CA_SCIP-VTE-1
CA,92118,6194356251,SCIP-VTE-2,98%,444 patients,CA_SCIP-VTE-2
CA,91505,8188435111,AMI-1,99%,245 patients,CA_AMI-1
CA,91505,8188435111,AMI-2,100%,227 patients,CA_AMI-2
CA,91505,8188435111,AMI-3,92%,26 patients,CA_AMI-3
CA,91505,8188435111,AMI-4,100%,87 patients,CA_AMI-4
CA,91505,8188435111,AMI-5,99%,216 patients,CA_AMI-5
CA,91505,8188435111,AMI-7A,,0 patients,CA_AMI-7A
CA,91505,8188435111,AMI-8A,88%,56 patients,CA_AMI-8A
CA,91505,8188435111,HF-1,91%,426 patients,CA_HF-1
CA,91505,8188435111,HF-2,100%,513 patients,CA_HF-2
CA,91505,8188435111,HF-3,97%,133 patients,CA_HF-3
CA,91505,8188435111,HF-4,100%,69 patients,CA_HF-4
CA,91505,8188435111,PN-2,98%,236 patients,CA_PN-2
CA,91505,8188435111,PN-3B,97%,105 patients,CA_PN-3B
CA,91505,8188435111,PN-4,100%,58 patients,CA_PN-4
CA,91505,8188435111,PN-5C,98%,221 patients,CA_PN-5C
CA,91505,8188435111,PN-6,91%,132 patients,CA_PN-6
CA,91505,8188435111,PN-7,94%,146 patients,CA_PN-7
CA,91505,8188435111,SCIP-CARD-2,98%,92 patients,CA_SCIP-CARD-2
CA,91505,8188435111,SCIP-INF-1,96%,393 patients,CA_SCIP-INF-1
CA,91505,8188435111,SCIP-INF-2,95%,406 patients,CA_SCIP-INF-2
CA,91505,8188435111,SCIP-INF-3,95%,360 patients,CA_SCIP-INF-3
CA,91505,8188435111,SCIP-INF-4,94%,86 patients,CA_SCIP-INF-4
CA,91505,8188435111,SCIP-INF-6,100%,641 patients,CA_SCIP-INF-6
CA,91505,8188435111,SCIP-VTE-1,98%,280 patients,CA_SCIP-VTE-1
CA,91505,8188435111,SCIP-VTE-2,96%,280 patients,CA_SCIP-VTE-2
CA,91006,6264454441,AMI-1,100%,289 patients,CA_AMI-1
CA,91006,6264454441,AMI-2,99%,274 patients,CA_AMI-2
CA,91006,6264454441,AMI-3,100%,53 patients,CA_AMI-3
CA,91006,6264454441,AMI-4,100%,62 patients,CA_AMI-4
CA,91006,6264454441,AMI-5,99%,273 patients,CA_AMI-5
CA,91006,6264454441,AMI-7A,,0 patients,CA_AMI-7A
CA,91006,6264454441,AMI-8A,88%,69 patients,CA_AMI-8A
CA,91006,6264454441,HF-1,96%,387 patients,CA_HF-1
CA,91006,6264454441,HF-2,100%,518 patients,CA_HF-2
CA,91006,6264454441,HF-3,98%,142 patients,CA_HF-3
CA,91006,6264454441,HF-4,98%,43 patients,CA_HF-4
CA,91006,6264454441,PN-2,71%,409 patients,CA_PN-2
CA,91006,6264454441,PN-3B,90%,358 patients,CA_PN-3B
CA,91006,6264454441,PN-4,85%,46 patients,CA_PN-4
CA,91006,6264454441,PN-5C,91%,364 patients,CA_PN-5C
CA,91006,6264454441,PN-6,77%,165 patients,CA_PN-6
CA,91006,6264454441,PN-7,77%,271 patients,CA_PN-7
CA,91006,6264454441,SCIP-CARD-2,63%,121 patients,CA_SCIP-CARD-2
CA,91006,6264454441,SCIP-INF-1,89%,512 patients,CA_SCIP-INF-1
CA,91006,6264454441,SCIP-INF-2,87%,511 patients,CA_SCIP-INF-2
CA,91006,6264454441,SCIP-INF-3,79%,474 patients,CA_SCIP-INF-3
CA,91006,6264454441,SCIP-INF-4,95%,62 patients,CA_SCIP-INF-4
CA,91006,6264454441,SCIP-INF-6,92%,774 patients,CA_SCIP-INF-6
CA,91006,6264454441,SCIP-VTE-1,76%,366 patients,CA_SCIP-VTE-1
CA,91006,6264454441,SCIP-VTE-2,75%,365 patients,CA_SCIP-VTE-2
CA,91206,8184098202,AMI-1,97%,226 patients,CA_AMI-1
CA,91206,8184098202,AMI-2,96%,246 patients,CA_AMI-2
CA,91206,8184098202,AMI-3,82%,39 patients,CA_AMI-3
CA,91206,8184098202,AMI-4,100%,84 patients,CA_AMI-4
CA,91206,8184098202,AMI-5,93%,241 patients,CA_AMI-5
CA,91206,8184098202,AMI-7A,,0 patients,CA_AMI-7A
CA,91206,8184098202,AMI-8A,69%,35 patients,CA_AMI-8A
CA,91206,8184098202,HF-1,100%,342 patients,CA_HF-1
CA,91206,8184098202,HF-2,92%,412 patients,CA_HF-2
CA,91206,8184098202,HF-3,87%,138 patients,CA_HF-3
CA,91206,8184098202,HF-4,98%,40 patients,CA_HF-4
CA,91206,8184098202,PN-2,93%,325 patients,CA_PN-2
CA,91206,8184098202,PN-3B,97%,246 patients,CA_PN-3B
CA,91206,8184098202,PN-4,97%,64 patients,CA_PN-4
CA,91206,8184098202,PN-5C,96%,269 patients,CA_PN-5C
CA,91206,8184098202,PN-6,88%,139 patients,CA_PN-6
CA,91206,8184098202,PN-7,90%,214 patients,CA_PN-7
CA,91206,8184098202,SCIP-CARD-2,82%,119 patients,CA_SCIP-CARD-2
CA,91206,8184098202,SCIP-INF-1,94%,602 patients,CA_SCIP-INF-1
CA,91206,8184098202,SCIP-INF-2,98%,609 patients,CA_SCIP-INF-2
CA,91206,8184098202,SCIP-INF-3,83%,567 patients,CA_SCIP-INF-3
CA,91206,8184098202,SCIP-INF-4,94%,122 patients,CA_SCIP-INF-4
CA,91206,8184098202,SCIP-INF-6,97%,766 patients,CA_SCIP-INF-6
CA,91206,8184098202,SCIP-VTE-1,91%,352 patients,CA_SCIP-VTE-1
CA,91206,8184098202,SCIP-VTE-2,89%,350 patients,CA_SCIP-VTE-2
CA,95065,8314627700,AMI-1,100%,156 patients,CA_AMI-1
CA,95065,8314627700,AMI-2,99%,170 patients,CA_AMI-2
CA,95065,8314627700,AMI-3,100%,25 patients,CA_AMI-3
CA,95065,8314627700,AMI-4,100%,25 patients,CA_AMI-4
CA,95065,8314627700,AMI-5,100%,154 patients,CA_AMI-5
CA,95065,8314627700,AMI-7A,,0 patients,CA_AMI-7A
CA,95065,8314627700,AMI-8A,97%,30 patients,CA_AMI-8A
CA,95065,8314627700,HF-1,86%,181 patients,CA_HF-1
CA,95065,8314627700,HF-2,99%,244 patients,CA_HF-2
CA,95065,8314627700,HF-3,95%,58 patients,CA_HF-3
CA,95065,8314627700,HF-4,100%,24 patients,CA_HF-4
CA,95065,8314627700,PN-2,92%,189 patients,CA_PN-2
CA,95065,8314627700,PN-3B,97%,182 patients,CA_PN-3B
CA,95065,8314627700,PN-4,100%,39 patients,CA_PN-4
CA,95065,8314627700,PN-5C,96%,192 patients,CA_PN-5C
CA,95065,8314627700,PN-6,95%,156 patients,CA_PN-6
CA,95065,8314627700,PN-7,89%,125 patients,CA_PN-7
CA,95065,8314627700,SCIP-CARD-2,100%,72 patients,CA_SCIP-CARD-2
CA,95065,8314627700,SCIP-INF-1,97%,352 patients,CA_SCIP-INF-1
CA,95065,8314627700,SCIP-INF-2,98%,354 patients,CA_SCIP-INF-2
CA,95065,8314627700,SCIP-INF-3,94%,319 patients,CA_SCIP-INF-3
CA,95065,8314627700,SCIP-INF-4,93%,95 patients,CA_SCIP-INF-4
CA,95065,8314627700,SCIP-INF-6,100%,474 patients,CA_SCIP-INF-6
CA,95065,8314627700,SCIP-VTE-1,96%,208 patients,CA_SCIP-VTE-1
CA,95065,8314627700,SCIP-VTE-2,96%,208 patients,CA_SCIP-VTE-2
CA,92262,7603236511,AMI-1,99%,225 patients,CA_AMI-1
CA,92262,7603236511,AMI-2,96%,304 patients,CA_AMI-2
CA,92262,7603236511,AMI-3,88%,42 patients,CA_AMI-3
CA,92262,7603236511,AMI-4,99%,91 patients,CA_AMI-4
CA,92262,7603236511,AMI-5,98%,310 patients,CA_AMI-5
CA,92262,7603236511,AMI-7A,,0 patients,CA_AMI-7A
CA,92262,7603236511,AMI-8A,90%,40 patients,CA_AMI-8A
CA,92262,7603236511,HF-1,91%,219 patients,CA_HF-1
CA,92262,7603236511,HF-2,96%,306 patients,CA_HF-2
CA,92262,7603236511,HF-3,91%,116 patients,CA_HF-3
CA,92262,7603236511,HF-4,100%,46 patients,CA_HF-4
CA,92262,7603236511,PN-2,91%,196 patients,CA_PN-2
CA,92262,7603236511,PN-3B,98%,212 patients,CA_PN-3B
CA,92262,7603236511,PN-4,91%,56 patients,CA_PN-4
CA,92262,7603236511,PN-5C,96%,210 patients,CA_PN-5C
CA,92262,7603236511,PN-6,93%,125 patients,CA_PN-6
CA,92262,7603236511,PN-7,88%,145 patients,CA_PN-7
CA,92262,7603236511,SCIP-CARD-2,91%,106 patients,CA_SCIP-CARD-2
CA,92262,7603236511,SCIP-INF-1,93%,453 patients,CA_SCIP-INF-1
CA,92262,7603236511,SCIP-INF-2,94%,454 patients,CA_SCIP-INF-2
CA,92262,7603236511,SCIP-INF-3,84%,430 patients,CA_SCIP-INF-3
CA,92262,7603236511,SCIP-INF-4,86%,168 patients,CA_SCIP-INF-4
CA,92262,7603236511,SCIP-INF-6,100%,615 patients,CA_SCIP-INF-6
CA,92262,7603236511,SCIP-VTE-1,73%,157 patients,CA_SCIP-VTE-1
CA,92262,7603236511,SCIP-VTE-2,71%,146 patients,CA_SCIP-VTE-2
CA,92324,9095801000,AMI-1,100%,117 patients,CA_AMI-1
CA,92324,9095801000,AMI-2,99%,96 patients,CA_AMI-2
CA,92324,9095801000,AMI-3,100%,19 patients,CA_AMI-3
CA,92324,9095801000,AMI-4,100%,41 patients,CA_AMI-4
CA,92324,9095801000,AMI-5,97%,95 patients,CA_AMI-5
CA,92324,9095801000,AMI-7A,0%,3 patients,CA_AMI-7A
CA,92324,9095801000,AMI-8A,0%,8 patients,CA_AMI-8A
CA,92324,9095801000,HF-1,96%,396 patients,CA_HF-1
CA,92324,9095801000,HF-2,95%,402 patients,CA_HF-2
CA,92324,9095801000,HF-3,98%,180 patients,CA_HF-3
CA,92324,9095801000,HF-4,100%,139 patients,CA_HF-4
CA,92324,9095801000,PN-2,95%,82 patients,CA_PN-2
CA,92324,9095801000,PN-3B,91%,171 patients,CA_PN-3B
CA,92324,9095801000,PN-4,100%,83 patients,CA_PN-4
CA,92324,9095801000,PN-5C,84%,187 patients,CA_PN-5C
CA,92324,9095801000,PN-6,86%,122 patients,CA_PN-6
CA,92324,9095801000,PN-7,97%,109 patients,CA_PN-7
CA,92324,9095801000,SCIP-CARD-2,100%,28 patients,CA_SCIP-CARD-2
CA,92324,9095801000,SCIP-INF-1,98%,225 patients,CA_SCIP-INF-1
CA,92324,9095801000,SCIP-INF-2,98%,227 patients,CA_SCIP-INF-2
CA,92324,9095801000,SCIP-INF-3,92%,213 patients,CA_SCIP-INF-3
CA,92324,9095801000,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,92324,9095801000,SCIP-INF-6,100%,552 patients,CA_SCIP-INF-6
CA,92324,9095801000,SCIP-VTE-1,91%,314 patients,CA_SCIP-VTE-1
CA,92324,9095801000,SCIP-VTE-2,90%,313 patients,CA_SCIP-VTE-2
CA,93906,8317554195,AMI-1,100%,27 patients,CA_AMI-1
CA,93906,8317554195,AMI-2,91%,11 patients,CA_AMI-2
CA,93906,8317554195,AMI-3,100%,3 patients,CA_AMI-3
CA,93906,8317554195,AMI-4,100%,1 patients,CA_AMI-4
CA,93906,8317554195,AMI-5,100%,10 patients,CA_AMI-5
CA,93906,8317554195,AMI-7A,,0 patients,CA_AMI-7A
CA,93906,8317554195,AMI-8A,,0 patients,CA_AMI-8A
CA,93906,8317554195,HF-1,54%,74 patients,CA_HF-1
CA,93906,8317554195,HF-2,99%,80 patients,CA_HF-2
CA,93906,8317554195,HF-3,94%,35 patients,CA_HF-3
CA,93906,8317554195,HF-4,100%,11 patients,CA_HF-4
CA,93906,8317554195,PN-2,81%,43 patients,CA_PN-2
CA,93906,8317554195,PN-3B,87%,67 patients,CA_PN-3B
CA,93906,8317554195,PN-4,97%,33 patients,CA_PN-4
CA,93906,8317554195,PN-5C,90%,80 patients,CA_PN-5C
CA,93906,8317554195,PN-6,84%,55 patients,CA_PN-6
CA,93906,8317554195,PN-7,73%,48 patients,CA_PN-7
CA,93906,8317554195,SCIP-CARD-2,60%,10 patients,CA_SCIP-CARD-2
CA,93906,8317554195,SCIP-INF-1,75%,76 patients,CA_SCIP-INF-1
CA,93906,8317554195,SCIP-INF-2,100%,71 patients,CA_SCIP-INF-2
CA,93906,8317554195,SCIP-INF-3,96%,70 patients,CA_SCIP-INF-3
CA,93906,8317554195,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,93906,8317554195,SCIP-INF-6,94%,143 patients,CA_SCIP-INF-6
CA,93906,8317554195,SCIP-VTE-1,66%,70 patients,CA_SCIP-VTE-1
CA,93906,8317554195,SCIP-VTE-2,64%,69 patients,CA_SCIP-VTE-2
CA,95667,5306221441,AMI-1,100%,29 patients,CA_AMI-1
CA,95667,5306221441,AMI-2,100%,16 patients,CA_AMI-2
CA,95667,5306221441,AMI-3,100%,3 patients,CA_AMI-3
CA,95667,5306221441,AMI-4,80%,5 patients,CA_AMI-4
CA,95667,5306221441,AMI-5,95%,19 patients,CA_AMI-5
CA,95667,5306221441,AMI-7A,50%,2 patients,CA_AMI-7A
CA,95667,5306221441,AMI-8A,,0 patients,CA_AMI-8A
CA,95667,5306221441,HF-1,82%,134 patients,CA_HF-1
CA,95667,5306221441,HF-2,99%,159 patients,CA_HF-2
CA,95667,5306221441,HF-3,89%,46 patients,CA_HF-3
CA,95667,5306221441,HF-4,100%,15 patients,CA_HF-4
CA,95667,5306221441,PN-2,91%,143 patients,CA_PN-2
CA,95667,5306221441,PN-3B,97%,150 patients,CA_PN-3B
CA,95667,5306221441,PN-4,92%,39 patients,CA_PN-4
CA,95667,5306221441,PN-5C,96%,141 patients,CA_PN-5C
CA,95667,5306221441,PN-6,94%,97 patients,CA_PN-6
CA,95667,5306221441,PN-7,99%,102 patients,CA_PN-7
CA,95667,5306221441,SCIP-CARD-2,91%,57 patients,CA_SCIP-CARD-2
CA,95667,5306221441,SCIP-INF-1,95%,263 patients,CA_SCIP-INF-1
CA,95667,5306221441,SCIP-INF-2,98%,262 patients,CA_SCIP-INF-2
CA,95667,5306221441,SCIP-INF-3,96%,253 patients,CA_SCIP-INF-3
CA,95667,5306221441,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,95667,5306221441,SCIP-INF-6,100%,426 patients,CA_SCIP-INF-6
CA,95667,5306221441,SCIP-VTE-1,95%,238 patients,CA_SCIP-VTE-1
CA,95667,5306221441,SCIP-VTE-2,92%,238 patients,CA_SCIP-VTE-2
CA,93308,6613994461,AMI-1,100%,1 patients,CA_AMI-1
